ses,mathach,school,sector,meanses,cses,,
-1.528,5.876,1224,0.,-0.428,-1.1 
-0.588,19.708,1224,0.,-0.428,-0.16 
-0.528,20.349,1224,0.,-0.428,-0.1 
-0.668,8.781000000000001,1224,0.,-0.428,-0.24 
-0.158,17.898,1224,0.,-0.428,0.27 
2.2E-02,4.583,1224,0.,-0.428,0.45 
-0.618,-2.832,1224,0.,-0.428,-0.19 
-0.998,0.523,1224,0.,-0.428,-0.5700000000000001 
-0.888,1.527,1224,0.,-0.428,-0.46 
-0.458,21.521,1224,0.,-0.428,-3.000000000000003E-02 
-1.448,9.475,1224,0.,-0.428,-1.02 
-0.658,16.057,1224,0.,-0.428,-0.23 
-0.468,21.178,1224,0.,-0.428,-4.000000000000004E-02 
-0.988,20.178,1224,0.,-0.428,-0.5600000000000001 
0.332,20.349,1224,0.,-0.428,0.76 
-0.678,20.508,1224,0.,-0.428,-0.2500000000000001 
-0.298,19.338,1224,0.,-0.428,0.13 
-1.528,4.145,1224,0.,-0.428,-1.1 
4.2E-02,2.927,1224,0.,-0.428,0.47 
-7.8E-02,16.405,1224,0.,-0.428,0.35 
6.2E-02,13.653,1224,0.,-0.428,0.49 
-0.128,6.558,1224,0.,-0.428,0.3 
0.472,9.653,1224,0.,-0.428,0.8999999999999999 
-0.468,3.154,1224,0.,-0.428,-4.000000000000004E-02 
-1.248,4.753,1224,0.,-0.428,-0.8200000000000001 
-0.628,21.721,1224,0.,-0.428,-0.2 
0.832,5.166,1224,0.,-0.428,1.26 
-0.5679999999999999,6.399,1224,0.,-0.428,-0.14 
-0.258,6.821,1224,0.,-0.428,0.17 
-0.138,9.255000000000001,1224,0.,-0.428,0.29 
-0.478,3.745,1224,0.,-0.428,-4.999999999999999E-02 
-0.948,0.858,1224,0.,-0.428,-0.52 
0.282,11.542,1224,0.,-0.428,0.71 
-0.118,13.255,1224,0.,-0.428,0.31 
-0.878,10.557,1224,0.,-0.428,-0.45 
-0.9379999999999999,0.868,1224,0.,-0.428,-0.51 
-0.548,8.295999999999999,1224,0.,-0.428,-0.1200000000000001 
0.142,-1.688,1224,0.,-0.428,0.57 
0.972,2.059,1224,0.,-0.428,1.4 
0.372,6.714,1224,0.,-0.428,0.8 
-1.658,0.122,1224,0.,-0.428,-1.23 
-1.068,2.381,1224,0.,-0.428,-0.6400000000000001 
-0.248,16.336,1224,0.,-0.428,0.18 
